
2026-02-22T19:12:49.438333,ENGL 112,Language and Writing Skills II [Sec C] (SOE & FASS),C. Pokuaa,Baobab RM3,Thursday,2:00pm - 4:30pm,1,1,30,2,general,0,100.0,0
2026-02-22T19:12:49.438333,ENGL 112,Language and Writing Skills II [Sec C] (SOE & FASS),C. Pokuaa,Baobab RM6,Friday,7:00am - 9:30am,1,1,30,2,general,0,100.0,0
2026-02-22T19:12:49.438333,CMME 115,Introduction to Communication Skills [Sec C],Dr. A. Oye,Boabab RM4,Monday,2:00pm - 4:30pm,1,1,30,2,general,0,100.0,0
2026-02-22T19:12:49.438333,RELB 163,Life and Teachings of Jesus [Sec C] (SONM),Dr. F. Tenortey,Boabab RM2,Tuesday,7:00am - 9:30am,1,1,30,3,general,0,100.0,0
2026-02-22T19:12:49.438333,ENGL 111,Language and Writing Skills I [Sec A],Dr. S. Adjei-Mensah,American High,Wednesday,7:00am - 9:30am,1,1,30,2,general,0,100.0,0
2026-02-22T19:12:49.438333,RELG 451,Bible and Family Dynamics [Sec A],Dr. S. Amoh,Baobab RM1,Thursday,10:00am - 12:30pm,4,1,30,3,general,0,100.0,0
2026-02-22T19:12:49.438333,AFST 205,Introduction to African Music [Sec A],E. Boahen,Baobab RM3,Friday,10:00am - 12:30pm,2,1,30,1,general,0,100.0,0
2026-02-22T19:12:49.438333,AFST 243,Chieftaincy and Development [Sec B],F. Opoku,Baobab RM6,Monday,5:00pm - 6:00pm,2,1,30,1,general,0,100.0,0
2026-02-22T19:12:49.438333,FREN 121,French for General Communication I [Sec B],J. Elorm Doufodji,B. Ball Court,Tuesday,2:00pm - 4:30pm,1,1,30,2,general,0,100.0,0
2026-02-22T19:12:49.438333,FREN 121,French for General Communication I [Sec B],J. Elorm Doufodji,Boabab RM4,Wednesday,10:00am - 12:30pm,1,1,30,2,general,0,100.0,0
2026-02-22T19:12:49.438333,FREN 122,French for General Communication II [Sec B],J. Rhule,Boabab RM2,Thursday,7:00am - 9:30am,2,1,30,2,general,0,100.0,0
2026-02-22T19:12:49.438333,FREN 122,French for General Communication II [Sec B],J. Rhule,American High,Friday,7:00am - 9:30am,2,1,30,2,general,0,100.0,0
2026-02-22T19:12:49.438333,HLTH 200,Health Principles [Sec B],K. Oheneba Nti,Baobab RM1,Monday,10:00am - 12:30pm,1,1,30,3,general,0,100.0,0
2026-02-22T19:12:49.438333,RELB 250,Principles of Christian Faith [Sec B],Ps. E. Osei,Baobab RM3,Tuesday,7:00am - 9:30am,2,1,30,3,general,0,100.0,0
2026-02-22T19:12:49.438333,RELT 385,Introduction to Biblical Foundation of Ethics [Sec A],Ps. E. Takyi,Baobab RM6,Wednesday,7:00am - 9:30am,3,1,30,3,general,0,100.0,0
2026-02-22T19:12:49.438333,RELB 250,Principles of Christian Faith [Sec B],Ps. P. Obeng Manu,B. Ball Court,Thursday,10:00am - 12:30pm,2,1,30,3,general,0,100.0,0
2026-02-22T19:51:27.085678,PEAC 100,Physical Activity [Sec A],K. Oheneba Nti,B. Ball Court,Monday,5:00pm - 6:00pm,1,1,30,NC,general,0,100.0,0
2026-02-22T19:51:27.085678,GNED 230,Career Exploration and Planning [Sec A],Ama O. Karikari,American High,Tuesday,2:00pm - 4:30pm,2,1,30,NC,general,0,100.0,0
2026-02-22T19:51:27.085678,GNED 468,Job Search Strategies and Techniques [Sec B],Ama O. Karikari,Baobab RM1,Wednesday,7:00am - 9:30am,4,1,30,NC,general,0,100.0,0
2026-02-22T19:51:27.085678,ENGL 112,Language and Writing Skills II [Sec C] (SOE & FASS),C. Pokuaa,Baobab RM3,Thursday,2:00pm - 4:30pm,1,1,30,2,general,0,100.0,0
2026-02-22T19:51:27.085678,ENGL 112,Language and Writing Skills II [Sec C] (SOE & FASS),C. Pokuaa,Baobab RM6,Friday,7:00am - 9:30am,1,1,30,2,general,0,100.0,0
2026-02-22T19:51:27.085678,CMME 115,Introduction to Communication Skills [Sec C],Dr. A. Oye,Boabab RM4,Monday,7:00am - 9:30am,1,1,30,2,general,0,100.0,0
2026-02-22T19:51:27.085678,RELB 163,Life and Teachings of Jesus [Sec C] (SONM),Dr. F. Tenortey,Boabab RM2,Tuesday,2:00pm - 4:30pm,1,1,30,3,general,0,100.0,0
2026-02-22T19:51:27.085678,ENGL 111,Language and Writing Skills I [Sec A],Dr. S. Adjei-Mensah,American High,Wednesday,10:00am - 12:30pm,1,1,30,2,general,0,100.0,0
2026-02-22T19:51:27.085678,RELG 451,Bible and Family Dynamics [Sec A],Dr. S. Amoh,Baobab RM1,Thursday,10:00am - 12:30pm,4,1,30,3,general,0,100.0,0
2026-02-22T19:51:27.085678,AFST 205,Introduction to African Music [Sec A],E. Boahen,Baobab RM3,Friday,7:00am - 9:30am,2,1,30,1,general,0,100.0,0
2026-02-22T19:51:27.085678,AFST 243,Chieftaincy and Development [Sec B],F. Opoku,Baobab RM6,Monday,5:00pm - 6:00pm,2,1,30,1,general,0,100.0,0
2026-02-22T19:51:27.085678,FREN 121,French for General Communication I [Sec B],J. Elorm Doufodji,B. Ball Court,Tuesday,7:00am - 9:30am,1,1,30,2,general,0,100.0,0
2026-02-22T19:51:27.085678,FREN 121,French for General Communication I [Sec B],J. Elorm Doufodji,Boabab RM4,Wednesday,7:00am - 9:30am,1,1,30,2,general,0,100.0,0
2026-02-22T19:51:27.085678,FREN 122,French for General Communication II [Sec B],J. Rhule,Boabab RM2,Thursday,7:00am - 9:30am,2,1,30,2,general,0,100.0,0
2026-02-22T19:51:27.085678,FREN 122,French for General Communication II [Sec B],J. Rhule,American High,Friday,10:00am - 12:30pm,2,1,30,2,general,0,100.0,0
2026-02-22T19:51:27.085678,HLTH 200,Health Principles [Sec B],K. Oheneba Nti,Baobab RM1,Monday,2:00pm - 4:30pm,1,1,30,3,general,0,100.0,0
2026-02-22T19:51:27.085678,RELB 250,Principles of Christian Faith [Sec B],Ps. E. Osei,Baobab RM3,Tuesday,10:00am - 12:30pm,2,1,30,3,general,0,100.0,0
2026-02-22T19:51:27.085678,RELT 385,Introduction to Biblical Foundation of Ethics [Sec A],Ps. E. Takyi,Baobab RM6,Wednesday,7:00am - 9:30am,3,1,30,3,general,0,100.0,0
2026-02-22T19:51:27.085678,RELB 250,Principles of Christian Faith [Sec B],Ps. P. Obeng Manu,B. Ball Court,Thursday,10:00am - 12:30pm,2,1,30,3,general,0,100.0,0
2026-02-22T19:56:49.558494,PEAC 100,Physical Activity [Sec A],K. Oheneba Nti,B. Ball Court,Monday,5:00pm - 6:00pm,1,1,30,NC,general,0,100.0,0
2026-02-22T19:56:49.558494,GNED 230,Career Exploration and Planning [Sec A],Ama O. Karikari,American High,Tuesday,2:00pm - 4:30pm,2,1,30,NC,general,0,100.0,0
2026-02-22T19:56:49.558494,GNED 468,Job Search Strategies and Techniques [Sec B],Ama O. Karikari,Baobab RM1,Wednesday,10:00am - 12:30pm,4,1,30,NC,general,0,100.0,0
2026-02-22T19:56:49.558494,ENGL 112,Language and Writing Skills II [Sec C] (SOE & FASS),C. Pokuaa,Baobab RM3,Thursday,7:00am - 9:30am,1,1,30,2,general,0,100.0,0
2026-02-22T19:56:49.558494,ENGL 112,Language and Writing Skills II [Sec C] (SOE & FASS),C. Pokuaa,Baobab RM6,Friday,10:00am - 12:30pm,1,1,30,2,general,0,100.0,0
2026-02-22T19:56:49.558494,CMME 115,Introduction to Communication Skills [Sec C],Dr. A. Oye,Boabab RM4,Monday,7:00am - 9:30am,1,1,30,2,general,0,100.0,0
2026-02-22T19:56:49.558494,RELB 163,Life and Teachings of Jesus [Sec C] (SONM),Dr. F. Tenortey,Boabab RM2,Tuesday,2:00pm - 4:30pm,1,1,30,3,general,0,100.0,0
2026-02-22T19:56:49.558494,ENGL 111,Language and Writing Skills I [Sec A],Dr. S. Adjei-Mensah,American High,Wednesday,2:00pm - 4:30pm,1,1,30,2,general,0,100.0,0
2026-02-22T19:56:49.558494,RELG 451,Bible and Family Dynamics [Sec A],Dr. S. Amoh,Baobab RM1,Thursday,7:00am - 9:30am,4,1,30,3,general,0,100.0,0
2026-02-22T19:56:49.558494,AFST 205,Introduction to African Music [Sec A],E. Boahen,Baobab RM3,Friday,10:00am - 12:30pm,2,1,30,1,general,0,100.0,0
2026-02-22T19:56:49.558494,AFST 243,Chieftaincy and Development [Sec B],F. Opoku,Baobab RM6,Monday,5:00pm - 6:00pm,2,1,30,1,general,0,100.0,0
2026-02-22T19:56:49.558494,FREN 121,French for General Communication I [Sec B],J. Elorm Doufodji,B. Ball Court,Tuesday,7:00am - 9:30am,1,1,30,2,general,0,100.0,0
2026-02-22T19:56:49.558494,FREN 121,French for General Communication I [Sec B],J. Elorm Doufodji,Boabab RM4,Wednesday,10:00am - 12:30pm,1,1,30,2,general,0,100.0,0
2026-02-22T19:56:49.558494,FREN 122,French for General Communication II [Sec B],J. Rhule,Boabab RM2,Thursday,2:00pm - 4:30pm,2,1,30,2,general,0,100.0,0
2026-02-22T19:56:49.558494,FREN 122,French for General Communication II [Sec B],J. Rhule,American High,Friday,7:00am - 9:30am,2,1,30,2,general,0,100.0,0
2026-02-22T19:56:49.558494,HLTH 200,Health Principles [Sec B],K. Oheneba Nti,Baobab RM1,Monday,10:00am - 12:30pm,1,1,30,3,general,0,100.0,0
2026-02-22T19:56:49.558494,RELB 250,Principles of Christian Faith [Sec B],Ps. E. Osei,Baobab RM3,Tuesday,7:00am - 9:30am,2,1,30,3,general,0,100.0,0
2026-02-22T19:56:49.558494,RELT 385,Introduction to Biblical Foundation of Ethics [Sec A],Ps. E. Takyi,Baobab RM6,Wednesday,7:00am - 9:30am,3,1,30,3,general,0,100.0,0
2026-02-22T19:56:49.558494,RELB 250,Principles of Christian Faith [Sec B],Ps. P. Obeng Manu,B. Ball Court,Thursday,10:00am - 12:30pm,2,1,30,3,general,0,100.0,0
2026-02-22T20:03:27.658512,PEAC 100,Physical Activity [Sec A],K. Oheneba Nti,B. Ball Court,Monday,5:00pm - 6:00pm,1,1,30,NC,general,0,100.0,0
2026-02-22T20:03:27.658512,GNED 230,Career Exploration and Planning [Sec A],Ama O. Karikari,American High,Tuesday,10:00am - 12:30pm,2,1,30,NC,general,0,100.0,0
2026-02-22T20:03:27.658512,GNED 468,Job Search Strategies and Techniques [Sec B],Ama O. Karikari,Baobab RM1,Wednesday,10:00am - 12:30pm,4,1,30,NC,general,0,100.0,0
2026-02-22T20:03:27.658512,ENGL 112,Language and Writing Skills II [Sec C] (SOE & FASS),C. Pokuaa,Baobab RM3,Thursday,7:00am - 9:30am,1,1,30,2,general,0,100.0,0
2026-02-22T20:03:27.658512,ENGL 112,Language and Writing Skills II [Sec C] (SOE & FASS),C. Pokuaa,Baobab RM6,Friday,10:00am - 12:30pm,1,1,30,2,general,0,100.0,0
2026-02-22T20:03:27.658512,CMME 115,Introduction to Communication Skills [Sec C],Dr. A. Oye,Boabab RM4,Monday,2:00pm - 4:30pm,1,1,30,2,general,0,100.0,0
2026-02-22T20:03:27.658512,RELB 163,Life and Teachings of Jesus [Sec C] (SONM),Dr. F. Tenortey,Boabab RM2,Tuesday,10:00am - 12:30pm,1,1,30,3,general,0,100.0,0
2026-02-22T20:03:27.658512,ENGL 111,Language and Writing Skills I [Sec A],Dr. S. Adjei-Mensah,American High,Wednesday,7:00am - 9:30am,1,1,30,2,general,0,100.0,0
2026-02-22T20:03:27.658512,RELG 451,Bible and Family Dynamics [Sec A],Dr. S. Amoh,Baobab RM1,Thursday,10:00am - 12:30pm,4,1,30,3,general,0,100.0,0
2026-02-22T20:03:27.658512,AFST 205,Introduction to African Music [Sec A],E. Boahen,Baobab RM3,Friday,10:00am - 12:30pm,2,1,30,1,general,0,100.0,0
2026-02-22T20:03:27.658512,AFST 243,Chieftaincy and Development [Sec B],F. Opoku,Baobab RM6,Monday,2:00pm - 4:30pm,2,1,30,1,general,0,100.0,0
2026-02-22T20:03:27.658512,FREN 121,French for General Communication I [Sec B],J. Elorm Doufodji,B. Ball Court,Tuesday,7:00am - 9:30am,1,1,30,2,general,0,100.0,0
2026-02-22T20:03:27.658512,FREN 121,French for General Communication I [Sec B],J. Elorm Doufodji,Boabab RM4,Wednesday,2:00pm - 4:30pm,1,1,30,2,general,0,100.0,0
2026-02-22T20:03:27.658512,FREN 122,French for General Communication II [Sec B],J. Rhule,Boabab RM2,Thursday,10:00am - 12:30pm,2,1,30,2,general,0,100.0,0
2026-02-22T20:03:27.658512,FREN 122,French for General Communication II [Sec B],J. Rhule,American High,Friday,7:00am - 9:30am,2,1,30,2,general,0,100.0,0
2026-02-22T20:03:27.658512,HLTH 200,Health Principles [Sec B],K. Oheneba Nti,Baobab RM1,Monday,7:00am - 9:30am,1,1,30,3,general,0,100.0,0
2026-02-22T20:03:27.658512,RELB 250,Principles of Christian Faith [Sec B],Ps. E. Osei,Baobab RM3,Tuesday,2:00pm - 4:30pm,2,1,30,3,general,0,100.0,0
2026-02-22T20:03:27.658512,RELT 385,Introduction to Biblical Foundation of Ethics [Sec A],Ps. E. Takyi,Baobab RM6,Wednesday,7:00am - 9:30am,3,1,30,3,general,0,100.0,0
2026-02-22T20:03:27.658512,RELB 250,Principles of Christian Faith [Sec B],Ps. P. Obeng Manu,B. Ball Court,Thursday,2:00pm - 4:30pm,2,1,30,3,general,0,100.0,0
2026-02-22T20:10:38.033402,PEAC 100,Physical Activity [Sec A],K. Oheneba Nti,B. Ball Court,Monday,5:00pm - 6:00pm,1,1,30,NC,general,0,100.0,0
2026-02-22T20:10:38.033402,GNED 230,Career Exploration and Planning [Sec A],Ama O. Karikari,American High,Tuesday,2:00pm - 4:30pm,2,1,30,NC,general,0,100.0,0
2026-02-22T20:10:38.033402,GNED 468,Job Search Strategies and Techniques [Sec B],Ama O. Karikari,Baobab RM1,Wednesday,7:00am - 9:30am,4,1,30,NC,general,0,100.0,0
2026-02-22T20:10:38.033402,ENGL 112,Language and Writing Skills II [Sec C] (SOE & FASS),C. Pokuaa,Baobab RM3,Thursday,10:00am - 12:30pm,1,1,30,2,general,0,100.0,0
2026-02-22T20:10:38.033402,ENGL 112,Language and Writing Skills II [Sec C] (SOE & FASS),C. Pokuaa,Baobab RM6,Friday,10:00am - 12:30pm,1,1,30,2,general,0,100.0,0
2026-02-22T20:10:38.033402,CMME 115,Introduction to Communication Skills [Sec C],Dr. A. Oye,Boabab RM4,Monday,2:00pm - 4:30pm,1,1,30,2,general,0,100.0,0
2026-02-22T20:10:38.033402,RELB 163,Life and Teachings of Jesus [Sec C] (SONM),Dr. F. Tenortey,Boabab RM2,Tuesday,10:00am - 12:30pm,1,1,30,3,general,0,100.0,0
2026-02-22T20:10:38.033402,ENGL 111,Language and Writing Skills I [Sec A],Dr. S. Adjei-Mensah,American High,Wednesday,7:00am - 9:30am,1,1,30,2,general,0,100.0,0
2026-02-22T20:10:38.033402,RELG 451,Bible and Family Dynamics [Sec A],Dr. S. Amoh,Baobab RM1,Thursday,7:00am - 9:30am,4,1,30,3,general,0,100.0,0
2026-02-22T20:10:38.033402,AFST 205,Introduction to African Music [Sec A],E. Boahen,Baobab RM3,Friday,10:00am - 12:30pm,2,1,30,1,general,0,100.0,0
2026-02-22T20:10:38.033402,AFST 243,Chieftaincy and Development [Sec B],F. Opoku,Baobab RM6,Monday,5:00pm - 6:00pm,2,1,30,1,general,0,100.0,0
2026-02-22T20:10:38.033402,FREN 121,French for General Communication I [Sec B],J. Elorm Doufodji,B. Ball Court,Tuesday,2:00pm - 4:30pm,1,1,30,2,general,0,100.0,0
2026-02-22T20:10:38.033402,FREN 121,French for General Communication I [Sec B],J. Elorm Doufodji,Boabab RM4,Wednesday,10:00am - 12:30pm,1,1,30,2,general,0,100.0,0
2026-02-22T20:10:38.033402,FREN 122,French for General Communication II [Sec B],J. Rhule,Boabab RM2,Thursday,10:00am - 12:30pm,2,1,30,2,general,0,100.0,0
2026-02-22T20:10:38.033402,FREN 122,French for General Communication II [Sec B],J. Rhule,American High,Friday,7:00am - 9:30am,2,1,30,2,general,0,100.0,0
2026-02-22T20:10:38.033402,HLTH 200,Health Principles [Sec B],K. Oheneba Nti,Baobab RM1,Monday,10:00am - 12:30pm,1,1,30,3,general,0,100.0,0
2026-02-22T20:10:38.033402,RELB 250,Principles of Christian Faith [Sec B],Ps. E. Osei,Baobab RM3,Tuesday,10:00am - 12:30pm,2,1,30,3,general,0,100.0,0
2026-02-22T20:10:38.033402,RELT 385,Introduction to Biblical Foundation of Ethics [Sec A],Ps. E. Takyi,Baobab RM6,Wednesday,2:00pm - 4:30pm,3,1,30,3,general,0,100.0,0
2026-02-22T20:10:38.033402,RELB 250,Principles of Christian Faith [Sec B],Ps. P. Obeng Manu,B. Ball Court,Thursday,7:00am - 9:30am,2,1,30,3,general,0,100.0,0
2026-02-22T20:17:37.274437,PEAC 100,Physical Activity [Sec A],K. Oheneba Nti,B. Ball Court,Monday,5:00pm - 6:00pm,1,1,30,NC,general,0,100.0,0
2026-02-22T20:17:37.274437,GNED 230,Career Exploration and Planning [Sec A],Ama O. Karikari,American High,Tuesday,7:00am - 9:30am,2,1,30,NC,general,0,100.0,0
2026-02-22T20:17:37.274437,GNED 468,Job Search Strategies and Techniques [Sec B],Ama O. Karikari,Baobab RM1,Wednesday,7:00am - 9:30am,4,1,30,NC,general,0,100.0,0
2026-02-22T20:17:37.274437,ENGL 112,Language and Writing Skills II [Sec C] (SOE & FASS),C. Pokuaa,Baobab RM3,Thursday,10:00am - 12:30pm,1,1,30,2,general,0,100.0,0
2026-02-22T20:17:37.274437,ENGL 112,Language and Writing Skills II [Sec C] (SOE & FASS),C. Pokuaa,Baobab RM6,Friday,10:00am - 12:30pm,1,1,30,2,general,0,100.0,0
2026-02-22T20:17:37.274437,CMME 115,Introduction to Communication Skills [Sec C],Dr. A. Oye,Boabab RM4,Monday,10:00am - 12:30pm,1,1,30,2,general,0,100.0,0
2026-02-22T20:17:37.274437,RELB 163,Life and Teachings of Jesus [Sec C] (SONM),Dr. F. Tenortey,Boabab RM2,Tuesday,10:00am - 12:30pm,1,1,30,3,general,0,100.0,0
2026-02-22T20:17:37.274437,ENGL 111,Language and Writing Skills I [Sec A],Dr. S. Adjei-Mensah,American High,Wednesday,2:00pm - 4:30pm,1,1,30,2,general,0,100.0,0
2026-02-22T20:17:37.274437,RELG 451,Bible and Family Dynamics [Sec A],Dr. S. Amoh,Baobab RM1,Thursday,7:00am - 9:30am,4,1,30,3,general,0,100.0,0
2026-02-22T20:17:37.274437,AFST 205,Introduction to African Music [Sec A],E. Boahen,Baobab RM3,Friday,10:00am - 12:30pm,2,1,30,1,general,0,100.0,0
2026-02-22T20:17:37.274437,AFST 243,Chieftaincy and Development [Sec B],F. Opoku,Baobab RM6,Monday,10:00am - 12:30pm,2,1,30,1,general,0,100.0,0
2026-02-22T20:17:37.274437,FREN 121,French for General Communication I [Sec B],J. Elorm Doufodji,Boabab RM4,Tuesday,2:00pm - 4:30pm,1,1,30,2,general,0,100.0,0
2026-02-22T20:17:37.274437,FREN 121,French for General Communication I [Sec B],J. Elorm Doufodji,Boabab RM2,Wednesday,10:00am - 12:30pm,1,1,30,2,general,0,100.0,0
2026-02-22T20:17:37.274437,FREN 122,French for General Communication II [Sec B],J. Rhule,American High,Thursday,10:00am - 12:30pm,2,1,30,2,general,0,100.0,0
2026-02-22T20:17:37.274437,FREN 122,French for General Communication II [Sec B],J. Rhule,Baobab RM1,Friday,7:00am - 9:30am,2,1,30,2,general,0,100.0,0
2026-02-22T20:17:37.274437,HLTH 200,Health Principles [Sec B],K. Oheneba Nti,Baobab RM3,Monday,7:00am - 9:30am,1,1,30,3,general,0,100.0,0
2026-02-22T20:17:37.274437,RELB 250,Principles of Christian Faith [Sec B],Ps. E. Osei,Baobab RM6,Tuesday,10:00am - 12:30pm,2,1,30,3,general,0,100.0,0
2026-02-22T20:17:37.274437,RELT 385,Introduction to Biblical Foundation of Ethics [Sec A],Ps. E. Takyi,Boabab RM4,Wednesday,7:00am - 9:30am,3,1,30,3,general,0,100.0,0
2026-02-22T20:17:37.274437,RELB 250,Principles of Christian Faith [Sec B],Ps. P. Obeng Manu,Boabab RM2,Thursday,2:00pm - 4:30pm,2,1,30,3,general,0,100.0,0
2026-02-22T20:39:37.588877,COSC 370,Operations Research [Sec A],Dr. A. Adu-Sackey,CS1,Monday,7:00am - 9:30am,3,1,30,3.0,computing_science,10,83.33,0
2026-02-22T20:39:37.588877,INFT 370,Management Science [Sec A],Dr. A. Adu-Sackey,CS2,Tuesday,2:00pm - 4:30pm,3,1,30,3.0,computing_science,10,83.33,0
2026-02-22T20:39:37.588877,COSC 130,Digital Electronics [Sec A],E. Okoe,CS3,Wednesday,2:00pm - 4:30pm,1,1,30,3,computing_science,10,83.33,0
2026-02-22T20:39:37.588877,COSC 117,Fundamentals of Computing Skills [Sec B],G. Preprah Tanoah,CS LAB,Thursday,10:00am - 12:30pm,1,1,30,3.0,computing_science,10,83.33,0
2026-02-22T20:39:37.588877,BBIS 213,IT for Business (MOS) [Sec A],G. Preprah Tanoah,GEN. LAB,Friday,7:00am - 9:30am,2,1,30,3.0,computing_science,10,83.33,0
2026-02-22T20:39:37.588877,PHYS 103,Physics [Sec A],J. Okyere Asirifi,American High,Monday,2:00pm - 4:30pm,1,1,30,3.0,computing_science,10,83.33,0
2026-02-22T20:39:37.588877,COSC 470,Computer & Cyber Forensics,M. Asare,CS1,Tuesday,10:00am - 12:30pm,4,1,30,3,computing_science,10,83.33,0
2026-02-22T20:39:37.588877,INFT 470,Computer & Cyber Forensics,M. Asare,CS1,Tuesday,10:00am - 12:30pm,4,1,30,3,computing_science,10,83.33,0
2026-02-22T20:39:37.588877,INFT 459,Enterprise Information Security [Sec A],M. Doe,CS2,Wednesday,2:00pm - 4:30pm,4,1,30,3.0,computing_science,10,83.33,0
2026-02-22T20:39:37.588877,COSC 352,Computer Security [Sec A],M. Doe,CS2,Wednesday,2:00pm - 4:30pm,3,1,30,3.0,computing_science,10,83.33,0
2026-02-22T20:39:37.588877,STAT 202,Statistical Methods for Health Sciences [Sec A],O. Osei-Tutu,CS3,Thursday,2:00pm - 4:30pm,2,1,30,3.0,computing_science,10,83.33,0
2026-02-22T20:39:37.588877,CSCD 119,Introduction to Computer Science [Sec A],Prof. P. Yaw Owusu Amoako,CS LAB,Friday,7:00am - 9:30am,1,1,30,3,computing_science,10,83.33,0
2026-02-22T20:39:37.588877,COSC 224,Object-Oriented Programming [Sec A],Prof. P. Yaw Owusu Amoako,GEN. LAB,Monday,2:00pm - 4:30pm,2,1,30,3,computing_science,10,83.33,0
2026-02-22T20:39:37.588877,COCS 364,Research Methods [Sec A],Prof. P. Yaw Owusu Amoako,American High,Thursday,7:00am - 9:30am,3,1,30,3,computing_science,10,83.33,0
2026-02-22T20:39:37.588877,INFT 364,Research Methods [Sec A],Prof. P. Yaw Owusu Amoako,American High,Thursday,7:00am - 9:30am,3,1,30,3,computing_science,10,83.33,0
2026-02-22T20:39:37.588877,COSC 480,Compiler Design [Sec A],Prof. P. Yaw Owusu Amoako,CS3,Friday,10:00am - 12:30pm,4,1,30,3,computing_science,10,83.33,0
2026-02-22T20:39:37.588877,MATH 101,Algebra [Sec A],Prof. W. Oblitey,CS LAB,Monday,10:00am - 12:30pm,1,1,30,3,computing_science,10,83.33,0
2026-02-22T20:39:37.588877,MATH 171,Introductory Mathematics for Computer Science,Prof. W. Oblitey,GEN. LAB,Tuesday,2:00pm - 4:30pm,1,1,30,3,computing_science,10,83.33,0
2026-02-22T20:39:37.588877,BBIS 226,Business Process Modeling and Workflow [Sec A],Prof. W. Ofoe Larkotey,CS1,Wednesday,7:00am - 9:30am,2,1,30,3,computing_science,10,83.33,0
2026-02-22T20:39:37.588877,RNSG 101,Nursing and Midwifery Informatics [Sec A] [Jan. Batch],R. Amponsah,CS2,Friday,10:00am - 12:30pm,1,1,30,3,computing_science,10,83.33,0
2026-02-22T20:39:37.588877,COSC 346,Software Engineering [Sec A],R. Amponsah,CS3,Monday,10:00am - 12:30pm,3,1,30,3,computing_science,10,83.33,0
2026-02-22T20:39:37.588877,INFT 346,Software Development Life Cycle [Sec A],R. Amponsah,CS3,Monday,10:00am - 12:30pm,3,1,30,3,computing_science,10,83.33,0
2026-02-22T20:39:37.588877,COSC 113,Elements of Programming [Sec A],R. Amponsah,CS LAB,Tuesday,7:00am - 9:30am,1,1,30,3,computing_science,10,83.33,0
2026-02-22T20:39:37.588877,INFT 281,Management Information Systems [Sec A],R. W. Ambeh-Doh,GEN. LAB,Wednesday,10:00am - 12:30pm,2,1,30,3,computing_science,10,83.33,0
2026-02-22T20:39:37.588877,COSC 280,Information Systems [Sec A],R. W. Ambeh-Doh,GEN. LAB,Wednesday,10:00am - 12:30pm,2,1,30,3,computing_science,10,83.33,0
2026-02-22T20:39:37.588877,BBIS 110,Introduction to Business Information Systems [Sec A],R. W. Ambeh-Doh,American High,Thursday,10:00am - 12:30pm,2,1,30,3,computing_science,10,83.33,0
2026-02-22T20:39:37.588877,BBIS 338,Enterprise Systems [Sec A],R. W. Ambeh-Doh,GEN. LAB,Wednesday,10:00am - 12:30pm,3,1,30,3,computing_science,10,83.33,0
2026-02-22T20:39:37.588877,INFT 115,Information Technology Foundation [Sec A],R. W. Ambeh-Doh,CS2,Tuesday,10:00am - 12:30pm,1,1,30,3,computing_science,10,83.33,0
2026-02-22T20:39:37.588877,COSC 240,Systems Programming {Sec A],S. Ganu,CS1,Friday,10:00am - 12:30pm,2,1,30,3.0,computing_science,10,83.33,0
2026-02-22T20:39:37.588877,INFT 240,DotNet Programming [Sec A],S. Ganu,CS LAB,Thursday,7:00am - 9:30am,2,1,30,3.0,computing_science,10,83.33,0
2026-02-22T20:39:37.588877,INFT 410,Internet-Enabled Applications Systems Development,S. Sebuabe,American High,Friday,7:00am - 9:30am,4,1,30,3.0,computing_science,10,83.33,0
2026-02-22T20:39:37.588877,COSC 250,Computer Ethics [Sec A],S. Sebuabe,CS2,Monday,7:00am - 9:30am,2,1,30,3.0,computing_science,10,83.33,0
2026-02-22T20:39:37.588877,BBIS 203,IT Professional Ethics and Practice [Sec A],S. Sebuabe,CS1,Tuesday,2:00pm - 4:30pm,2,1,30,3.0,computing_science,10,83.33,0
2026-02-23 02:02:41,GNED 230,,Ama O. Karikari,Boabab RM2,Friday,5:00pm - 6:00pm,Ensemble
2026-02-23 02:02:41,GNED 468,,Ama O. Karikari,Boabab RM2,Friday,10:00am - 12:30pm,Ensemble
2026-02-23 02:02:41,ENGL 112,,C. Pokuaa,Boabab RM2,Tuesday,5:00pm - 6:00pm,Ensemble
2026-02-23 02:02:41,ENGL 112,,C. Pokuaa,Boabab RM4,Wednesday,5:00pm - 6:00pm,Ensemble
2026-02-23 02:02:41,CMME 115,,Dr. A. Oye,Boabab RM2,Wednesday,5:00pm - 6:00pm,Ensemble
2026-02-23 02:02:41,RELB 163,,Dr. F. Tenortey,Boabab RM4,Thursday,5:00pm - 6:00pm,Ensemble
2026-02-23 02:02:41,ENGL 111,,Dr. S. Adjei-Mensah,Baobab RM3,Thursday,2:00pm - 4:30pm,Ensemble
2026-02-23 02:02:41,RELG 451,,Dr. S. Amoh,Baobab RM6,Wednesday,2:00pm - 4:30pm,Ensemble
2026-02-23 02:02:41,AFST 205,,E. Boahen,Baobab RM6,Friday,7:00am - 9:30am,Ensemble
2026-02-23 02:02:41,AFST 243,,F. Opoku,American High,Tuesday,7:00am - 9:30am,Ensemble
2026-02-23 02:02:41,FREN 121,,J. Elorm Doufodji,Baobab RM6,Monday,5:00pm - 6:00pm,Ensemble
2026-02-23 02:02:41,FREN 121,,J. Elorm Doufodji,American High,Monday,7:00am - 9:30am,Ensemble
